date;time;type;value;unit
29/01/2015;22:47:52.221;indoor relative humidity;31.0;%
29/01/2015;22:48:50.723;indoor relative humidity;31.0;%
29/01/2015;22:48:56.014;indoor temperature;19.7;°C
29/01/2015;22:49:01.434;volatile organic compounds;0.0;ppm
29/01/2015;22:49:07.454;carbon dioxide;390;ppm
29/01/2015;22:49:51.216;indoor relative humidity;31.0;%
29/01/2015;22:50:51.739;indoor relative humidity;31.0;%
29/01/2015;22:51:51.531;indoor relative humidity;31.0;%
29/01/2015;22:51:56.941;indoor temperature;19.8;°C
29/01/2015;22:52:02.942;volatile organic compounds;0.0;ppm
29/01/2015;22:52:07.422;carbon dioxide;390;ppm
29/01/2015;22:52:52.824;indoor relative humidity;31.0;%
29/01/2015;22:53:53.436;indoor relative humidity;31.0;%
29/01/2015;22:54:51.228;indoor relative humidity;31.0;%
29/01/2015;22:54:57.249;indoor temperature;19.7;°C
29/01/2015;22:55:03.049;volatile organic compounds;0.0;ppm
29/01/2015;22:55:08.249;carbon dioxide;390;ppm
29/01/2015;22:55:53.331;indoor relative humidity;31.0;%
29/01/2015;22:56:53.014;indoor relative humidity;31.0;%
29/01/2015;22:57:53.707;indoor relative humidity;31.0;%
29/01/2015;22:57:56.047;indoor temperature;19.7;°C
29/01/2015;22:58:03.657;volatile organic compounds;0.0;ppm
29/01/2015;22:58:05.967;carbon dioxide;390;ppm
29/01/2015;22:58:52.739;indoor relative humidity;31.0;%
29/01/2015;22:59:52.021;indoor relative humidity;31.0;%
29/01/2015;23:00:51.824;indoor relative humidity;31.0;%
29/01/2015;23:00:56.844;indoor temperature;19.8;°C
29/01/2015;23:01:02.364;volatile organic compounds;0.0;ppm
29/01/2015;23:01:07.864;carbon dioxide;390;ppm
29/01/2015;23:01:51.026;indoor relative humidity;31.0;%
29/01/2015;23:02:53.229;indoor relative humidity;31.0;%
29/01/2015;23:03:50.751;indoor relative humidity;31.0;%
29/01/2015;23:03:56.251;indoor temperature;19.7;°C
29/01/2015;23:04:01.961;volatile organic compounds;0.0;ppm
29/01/2015;23:04:08.081;carbon dioxide;390;ppm
29/01/2015;23:04:50.933;indoor relative humidity;31.0;%
29/01/2015;23:05:51.415;indoor relative humidity;31.0;%
29/01/2015;23:06:51.227;indoor relative humidity;31.0;%
29/01/2015;23:06:56.638;indoor temperature;19.8;°C
29/01/2015;23:07:02.668;volatile organic compounds;0.0;ppm
29/01/2015;23:07:06.558;carbon dioxide;390;ppm
29/01/2015;23:07:52.820;indoor relative humidity;31.0;%
29/01/2015;23:08:53.575;indoor relative humidity;31.0;%
29/01/2015;23:09:52.427;indoor relative humidity;31.0;%
29/01/2015;23:09:56.657;indoor temperature;19.7;°C
29/01/2015;23:10:01.947;volatile organic compounds;0.0;ppm
29/01/2015;23:10:07.967;carbon dioxide;390;ppm
29/01/2015;23:10:50.949;indoor relative humidity;31.0;%
29/01/2015;23:11:53.532;indoor relative humidity;31.0;%
29/01/2015;23:12:51.844;indoor relative humidity;31.0;%
29/01/2015;23:12:57.134;indoor temperature;19.7;°C
29/01/2015;23:13:03.274;volatile organic compounds;0.0;ppm
29/01/2015;23:13:08.875;carbon dioxide;390;ppm
29/01/2015;23:13:52.456;indoor relative humidity;31.0;%
29/01/2015;23:14:51.439;indoor relative humidity;31.0;%
29/01/2015;23:15:51.021;indoor relative humidity;31.0;%
29/01/2015;23:15:56.961;indoor temperature;19.8;°C
29/01/2015;23:16:02.351;volatile organic compounds;0.0;ppm
29/01/2015;23:16:07.822;carbon dioxide;390;ppm
29/01/2015;23:16:53.523;indoor relative humidity;31.0;%
29/01/2015;23:17:53.246;indoor relative humidity;31.0;%
29/01/2015;23:18:53.139;indoor relative humidity;31.0;%
29/01/2015;23:18:58.559;indoor temperature;19.8;°C
29/01/2015;23:19:02.269;volatile organic compounds;0.0;ppm
29/01/2015;23:19:08.289;carbon dioxide;390;ppm
29/01/2015;23:19:50.841;indoor relative humidity;31.0;%
29/01/2015;23:20:53.854;indoor relative humidity;30.0;%
29/01/2015;23:21:50.837;indoor relative humidity;30.0;%
29/01/2015;23:21:56.357;indoor temperature;19.8;°C
29/01/2015;23:22:02.447;volatile organic compounds;0.0;ppm
29/01/2015;23:22:08.177;carbon dioxide;390;ppm
29/01/2015;23:22:53.750;indoor relative humidity;30.0;%
29/01/2015;23:23:51.642;indoor relative humidity;30.0;%
29/01/2015;23:24:52.054;indoor relative humidity;30.0;%
29/01/2015;23:24:57.855;indoor temperature;19.9;°C
29/01/2015;23:25:01.775;volatile organic compounds;0.0;ppm
29/01/2015;23:25:07.275;carbon dioxide;390;ppm
29/01/2015;23:25:53.637;indoor relative humidity;30.0;%
29/01/2015;23:26:53.149;indoor relative humidity;30.0;%
29/01/2015;23:27:52.741;indoor relative humidity;30.0;%
29/01/2015;23:27:56.452;indoor temperature;19.7;°C
29/01/2015;23:28:02.462;volatile organic compounds;0.0;ppm
29/01/2015;23:28:07.982;carbon dioxide;390;ppm
29/01/2015;23:28:52.534;indoor relative humidity;30.0;%
29/01/2015;23:29:53.756;indoor relative humidity;30.0;%
29/01/2015;23:30:50.849;indoor relative humidity;30.0;%
29/01/2015;23:30:56.849;indoor temperature;19.9;°C
29/01/2015;23:31:02.559;volatile organic compounds;0.0;ppm
29/01/2015;23:31:08.189;carbon dioxide;390;ppm
29/01/2015;23:31:52.041;indoor relative humidity;30.0;%
29/01/2015;23:32:51.945;indoor relative humidity;30.0;%
29/01/2015;23:33:52.567;indoor relative humidity;30.0;%
29/01/2015;23:33:56.147;indoor temperature;19.8;°C
29/01/2015;23:34:01.668;volatile organic compounds;0.0;ppm
29/01/2015;23:34:07.678;carbon dioxide;390;ppm
29/01/2015;23:34:51.340;indoor relative humidity;30.0;%
29/01/2015;23:35:51.642;indoor relative humidity;30.0;%
29/01/2015;23:36:51.155;indoor relative humidity;30.0;%
29/01/2015;23:36:56.545;indoor temperature;19.8;°C
29/01/2015;23:37:02.565;volatile organic compounds;0.0;ppm
29/01/2015;23:37:07.166;carbon dioxide;390;ppm
29/01/2015;23:37:52.937;indoor relative humidity;30.0;%
29/01/2015;23:38:51.530;indoor relative humidity;30.0;%
29/01/2015;23:39:53.862;indoor relative humidity;30.0;%
29/01/2015;23:39:56.062;indoor temperature;19.9;°C
29/01/2015;23:40:01.152;volatile organic compounds;0.0;ppm
29/01/2015;23:40:06.273;carbon dioxide;390;ppm
29/01/2015;23:40:53.834;indoor relative humidity;30.0;%
29/01/2015;23:41:50.946;indoor relative humidity;30.0;%
29/01/2015;23:42:53.444;indoor relative humidity;30.0;%
29/01/2015;23:42:58.644;indoor temperature;19.9;°C
29/01/2015;23:43:01.584;volatile organic compounds;0.0;ppm
29/01/2015;23:43:06.974;carbon dioxide;390;ppm
29/01/2015;23:43:50.936;indoor relative humidity;30.0;%
29/01/2015;23:44:50.859;indoor relative humidity;30.0;%
29/01/2015;23:45:53.672;indoor relative humidity;30.0;%
29/01/2015;23:45:55.972;indoor temperature;19.9;°C
29/01/2015;23:46:01.862;volatile organic compounds;0.0;ppm
29/01/2015;23:46:08.782;carbon dioxide;390;ppm
29/01/2015;23:46:52.534;indoor relative humidity;30.0;%
29/01/2015;23:47:51.946;indoor relative humidity;30.0;%
29/01/2015;23:48:52.359;indoor relative humidity;30.0;%
29/01/2015;23:48:57.760;indoor temperature;19.9;°C
29/01/2015;23:49:01.670;volatile organic compounds;0.0;ppm
29/01/2015;23:49:07.760;carbon dioxide;390;ppm
29/01/2015;23:49:52.842;indoor relative humidity;30.0;%
29/01/2015;23:50:51.354;indoor relative humidity;30.0;%
29/01/2015;23:51:52.656;indoor relative humidity;30.0;%
29/01/2015;23:51:58.047;indoor temperature;20.0;°C
29/01/2015;23:52:02.277;volatile organic compounds;0.0;ppm
29/01/2015;23:52:07.677;carbon dioxide;390;ppm
29/01/2015;23:52:53.149;indoor relative humidity;30.0;%
29/01/2015;23:53:50.861;indoor relative humidity;30.0;%
29/01/2015;23:54:52.263;indoor relative humidity;30.0;%
29/01/2015;23:54:57.554;indoor temperature;19.9;°C
29/01/2015;23:55:03.054;volatile organic compounds;0.0;ppm
29/01/2015;23:55:05.774;carbon dioxide;390;ppm
29/01/2015;23:55:50.956;indoor relative humidity;30.0;%
29/01/2015;23:56:52.459;indoor relative humidity;30.0;%
29/01/2015;23:57:52.151;indoor relative humidity;30.0;%
29/01/2015;23:57:56.872;indoor temperature;20.0;°C
29/01/2015;23:58:01.282;volatile organic compounds;0.0;ppm
29/01/2015;23:58:06.882;carbon dioxide;390;ppm
29/01/2015;23:58:53.564;indoor relative humidity;30.0;%
29/01/2015;23:59:52.356;indoor relative humidity;30.0;%
30/01/2015;00:00:51.349;indoor relative humidity;30.0;%
30/01/2015;00:00:56.469;indoor temperature;20.0;°C
30/01/2015;00:01:01.669;volatile organic compounds;0.0;ppm
30/01/2015;00:01:07.190;carbon dioxide;390;ppm
30/01/2015;00:01:53.062;indoor relative humidity;30.0;%
30/01/2015;00:02:51.955;indoor relative humidity;30.0;%
30/01/2015;00:03:52.438;indoor relative humidity;30.0;%
30/01/2015;00:03:58.168;indoor temperature;20.1;°C
30/01/2015;00:04:02.178;volatile organic compounds;0.0;ppm
30/01/2015;00:04:07.888;carbon dioxide;390;ppm
30/01/2015;00:04:53.750;indoor relative humidity;30.0;%
30/01/2015;00:05:53.472;indoor relative humidity;29.0;%
30/01/2015;00:06:53.785;indoor relative humidity;29.0;%
30/01/2015;00:06:58.585;indoor temperature;20.2;°C
30/01/2015;00:07:02.885;volatile organic compounds;0.0;ppm
30/01/2015;00:07:08.385;carbon dioxide;390;ppm
30/01/2015;00:07:51.767;indoor relative humidity;29.0;%
30/01/2015;00:08:52.270;indoor relative humidity;29.0;%
30/01/2015;00:09:52.643;indoor relative humidity;29.0;%
30/01/2015;00:09:57.673;indoor temperature;20.2;°C
30/01/2015;00:10:02.673;volatile organic compounds;0.0;ppm
30/01/2015;00:10:06.773;carbon dioxide;390;ppm
30/01/2015;00:10:50.955;indoor relative humidity;29.0;%
30/01/2015;00:11:51.968;indoor relative humidity;29.0;%
30/01/2015;00:12:52.170;indoor relative humidity;29.0;%
30/01/2015;00:12:57.171;indoor temperature;20.3;°C
30/01/2015;00:13:02.881;volatile organic compounds;0.0;ppm
30/01/2015;00:13:08.881;carbon dioxide;390;ppm
30/01/2015;00:13:53.863;indoor relative humidity;29.0;%
30/01/2015;00:14:51.855;indoor relative humidity;29.0;%
30/01/2015;00:15:53.049;indoor relative humidity;29.0;%
30/01/2015;00:15:56.759;indoor temperature;20.3;°C
30/01/2015;00:16:02.089;volatile organic compounds;0.0;ppm
30/01/2015;00:16:07.479;carbon dioxide;390;ppm
30/01/2015;00:16:52.351;indoor relative humidity;29.0;%
30/01/2015;00:17:51.173;indoor relative humidity;29.0;%
30/01/2015;00:18:53.556;indoor relative humidity;29.0;%
30/01/2015;00:18:58.376;indoor temperature;20.3;°C
30/01/2015;00:19:03.766;volatile organic compounds;0.0;ppm
30/01/2015;00:19:08.086;carbon dioxide;390;ppm
30/01/2015;00:19:52.959;indoor relative humidity;29.0;%
30/01/2015;00:20:51.151;indoor relative humidity;29.0;%
30/01/2015;00:21:52.854;indoor relative humidity;29.0;%
30/01/2015;00:21:57.764;indoor temperature;20.4;°C
30/01/2015;00:22:03.874;volatile organic compounds;0.0;ppm
30/01/2015;00:22:06.294;carbon dioxide;390;ppm
30/01/2015;00:22:52.976;indoor relative humidity;29.0;%
30/01/2015;00:23:52.278;indoor relative humidity;29.0;%
30/01/2015;00:24:53.771;indoor relative humidity;29.0;%
30/01/2015;00:24:58.851;indoor temperature;20.4;°C
30/01/2015;00:25:03.461;volatile organic compounds;0.0;ppm
30/01/2015;00:25:05.961;carbon dioxide;390;ppm
30/01/2015;00:25:51.753;indoor relative humidity;29.0;%
30/01/2015;00:26:53.245;indoor relative humidity;29.0;%
30/01/2015;00:27:52.247;indoor relative humidity;29.0;%
30/01/2015;00:27:56.858;indoor temperature;20.4;°C
30/01/2015;00:28:03.858;volatile organic compounds;0.0;ppm
30/01/2015;00:28:06.598;carbon dioxide;390;ppm
30/01/2015;00:28:52.880;indoor relative humidity;29.0;%
30/01/2015;00:29:52.463;indoor relative humidity;29.0;%
30/01/2015;00:30:50.965;indoor relative humidity;29.0;%
30/01/2015;00:30:56.265;indoor temperature;20.6;°C
30/01/2015;00:31:01.785;volatile organic compounds;0.0;ppm
30/01/2015;00:31:07.396;carbon dioxide;390;ppm
30/01/2015;00:31:50.958;indoor relative humidity;29.0;%
30/01/2015;00:32:52.961;indoor relative humidity;29.0;%
30/01/2015;00:33:52.954;indoor relative humidity;28.0;%
30/01/2015;00:33:57.484;indoor temperature;20.6;°C
30/01/2015;00:34:01.574;volatile organic compounds;0.0;ppm
30/01/2015;00:34:07.475;carbon dioxide;390;ppm
30/01/2015;00:34:53.546;indoor relative humidity;28.0;%
30/01/2015;00:35:52.049;indoor relative humidity;28.0;%
30/01/2015;00:36:52.461;indoor relative humidity;28.0;%
30/01/2015;00:36:57.161;indoor temperature;20.8;°C
30/01/2015;00:37:02.971;volatile organic compounds;0.0;ppm
30/01/2015;00:37:08.392;carbon dioxide;390;ppm
30/01/2015;00:37:51.163;indoor relative humidity;28.0;%
30/01/2015;00:38:51.856;indoor relative humidity;28.0;%
30/01/2015;00:39:51.468;indoor relative humidity;28.0;%
30/01/2015;00:39:57.068;indoor temperature;21.0;°C
30/01/2015;00:40:02.678;volatile organic compounds;0.0;ppm
30/01/2015;00:40:08.179;carbon dioxide;390;ppm
30/01/2015;00:40:53.360;indoor relative humidity;28.0;%
30/01/2015;00:41:53.363;indoor relative humidity;28.0;%
30/01/2015;00:42:52.555;indoor relative humidity;28.0;%
30/01/2015;00:42:57.466;indoor temperature;20.9;°C
30/01/2015;00:43:02.677;volatile organic compounds;0.0;ppm
30/01/2015;00:43:08.487;carbon dioxide;390;ppm
30/01/2015;00:43:52.370;indoor relative humidity;28.0;%
30/01/2015;00:44:50.873;indoor relative humidity;28.0;%
30/01/2015;00:45:50.965;indoor relative humidity;28.0;%
30/01/2015;00:45:55.965;indoor temperature;20.9;°C
30/01/2015;00:46:00.875;volatile organic compounds;0.0;ppm
30/01/2015;00:46:07.196;carbon dioxide;390;ppm
30/01/2015;00:46:53.567;indoor relative humidity;28.0;%
30/01/2015;00:47:51.960;indoor relative humidity;28.0;%
30/01/2015;00:48:51.462;indoor relative humidity;28.0;%
30/01/2015;00:48:57.783;indoor temperature;21.0;°C
30/01/2015;00:49:00.873;volatile organic compounds;0.0;ppm
30/01/2015;00:49:06.503;carbon dioxide;390;ppm
30/01/2015;00:49:53.265;indoor relative humidity;28.0;%
30/01/2015;00:50:53.777;indoor relative humidity;28.0;%
30/01/2015;00:51:51.179;indoor relative humidity;28.0;%
30/01/2015;00:51:56.260;indoor temperature;20.9;°C
30/01/2015;00:52:01.990;volatile organic compounds;0.0;ppm
30/01/2015;00:52:05.780;carbon dioxide;390;ppm
30/01/2015;00:52:52.862;indoor relative humidity;28.0;%
30/01/2015;00:53:53.874;indoor relative humidity;28.0;%
30/01/2015;00:54:52.076;indoor relative humidity;28.0;%
30/01/2015;00:54:57.677;indoor temperature;21.0;°C
30/01/2015;00:55:03.097;volatile organic compounds;0.0;ppm
30/01/2015;00:55:06.997;carbon dioxide;390;ppm
30/01/2015;00:55:51.660;indoor relative humidity;28.0;%
30/01/2015;00:56:51.272;indoor relative humidity;28.0;%
30/01/2015;00:57:50.875;indoor relative humidity;28.0;%
30/01/2015;00:57:57.465;indoor temperature;21.1;°C
30/01/2015;00:58:03.575;volatile organic compounds;0.0;ppm
30/01/2015;00:58:05.805;carbon dioxide;390;ppm
30/01/2015;00:58:53.667;indoor relative humidity;28.0;%
30/01/2015;00:59:53.559;indoor relative humidity;28.0;%
30/01/2015;01:00:51.272;indoor relative humidity;28.0;%
30/01/2015;01:00:56.182;indoor temperature;21.0;°C
30/01/2015;01:01:02.012;volatile organic compounds;0.0;ppm
30/01/2015;01:01:05.892;carbon dioxide;390;ppm
30/01/2015;01:01:50.964;indoor relative humidity;28.0;%
30/01/2015;01:02:50.966;indoor relative humidity;28.0;%
30/01/2015;01:03:52.379;indoor relative humidity;28.0;%
30/01/2015;01:03:57.389;indoor temperature;21.1;°C
30/01/2015;01:04:02.679;volatile organic compounds;0.0;ppm
30/01/2015;01:04:08.489;carbon dioxide;390;ppm
30/01/2015;01:04:53.681;indoor relative humidity;28.0;%
30/01/2015;01:05:50.964;indoor relative humidity;28.0;%
30/01/2015;01:06:52.166;indoor relative humidity;28.0;%
30/01/2015;01:06:57.366;indoor temperature;21.2;°C
30/01/2015;01:07:02.996;volatile organic compounds;0.0;ppm
30/01/2015;01:07:08.516;carbon dioxide;390;ppm
30/01/2015;01:07:51.269;indoor relative humidity;28.0;%
30/01/2015;01:08:52.261;indoor relative humidity;28.0;%
30/01/2015;01:09:53.464;indoor relative humidity;28.0;%
30/01/2015;01:09:58.894;indoor temperature;21.1;°C
30/01/2015;01:10:03.674;volatile organic compounds;0.0;ppm
30/01/2015;01:10:06.924;carbon dioxide;390;ppm
30/01/2015;01:10:52.677;indoor relative humidity;28.0;%
30/01/2015;01:11:53.570;indoor relative humidity;28.0;%
30/01/2015;01:12:52.272;indoor relative humidity;28.0;%
30/01/2015;01:12:56.093;indoor temperature;21.3;°C
30/01/2015;01:13:02.983;volatile organic compounds;0.0;ppm
30/01/2015;01:13:07.893;carbon dioxide;390;ppm
30/01/2015;01:13:52.685;indoor relative humidity;28.0;%
30/01/2015;01:14:52.787;indoor relative humidity;28.0;%
30/01/2015;01:15:53.770;indoor relative humidity;28.0;%
30/01/2015;01:15:58.480;indoor temperature;21.3;°C
30/01/2015;01:16:02.200;volatile organic compounds;0.01;ppm
30/01/2015;01:16:08.810;carbon dioxide;390;ppm
30/01/2015;01:16:51.682;indoor relative humidity;28.0;%
30/01/2015;01:17:52.085;indoor relative humidity;28.0;%
30/01/2015;01:18:51.367;indoor relative humidity;28.0;%
30/01/2015;01:18:56.287;indoor temperature;21.3;°C
30/01/2015;01:19:03.197;volatile organic compounds;0.01;ppm
30/01/2015;01:19:08.298;carbon dioxide;390;ppm
30/01/2015;01:19:52.270;indoor relative humidity;28.0;%
30/01/2015;01:20:51.562;indoor relative humidity;28.0;%
30/01/2015;01:21:51.965;indoor relative humidity;28.0;%
30/01/2015;01:21:57.675;indoor temperature;21.5;°C
30/01/2015;01:22:03.705;volatile organic compounds;0.0;ppm
30/01/2015;01:22:07.416;carbon dioxide;390;ppm
30/01/2015;01:22:52.867;indoor relative humidity;27.0;%
30/01/2015;01:23:52.390;indoor relative humidity;28.0;%
30/01/2015;01:24:53.673;indoor relative humidity;27.0;%
30/01/2015;01:24:58.763;indoor temperature;21.4;°C
30/01/2015;01:25:03.503;volatile organic compounds;0.0;ppm
30/01/2015;01:25:08.893;carbon dioxide;390;ppm
30/01/2015;01:25:52.275;indoor relative humidity;27.0;%
30/01/2015;01:26:51.178;indoor relative humidity;28.0;%
30/01/2015;01:27:51.980;indoor relative humidity;27.0;%
30/01/2015;01:27:56.000;indoor temperature;21.3;°C
30/01/2015;01:28:03.000;volatile organic compounds;0.0;ppm
30/01/2015;01:28:08.841;carbon dioxide;390;ppm
30/01/2015;01:28:53.872;indoor relative humidity;27.0;%
30/01/2015;01:29:52.085;indoor relative humidity;27.0;%
30/01/2015;01:30:53.197;indoor relative humidity;27.0;%
30/01/2015;01:30:56.797;indoor temperature;21.3;°C
30/01/2015;01:31:03.798;volatile organic compounds;0.01;ppm
30/01/2015;01:31:05.838;carbon dioxide;390;ppm
30/01/2015;01:31:51.791;indoor relative humidity;27.0;%
30/01/2015;01:32:52.373;indoor relative humidity;27.0;%
30/01/2015;01:33:53.186;indoor relative humidity;27.0;%
30/01/2015;01:33:58.906;indoor temperature;21.5;°C
30/01/2015;01:34:01.096;volatile organic compounds;0.0;ppm
30/01/2015;01:34:07.116;carbon dioxide;390;ppm
30/01/2015;01:34:53.078;indoor relative humidity;27.0;%
30/01/2015;01:35:52.900;indoor relative humidity;27.0;%
30/01/2015;01:36:51.503;indoor relative humidity;27.0;%
30/01/2015;01:36:58.513;indoor temperature;21.4;°C
30/01/2015;01:37:01.913;volatile organic compounds;0.0;ppm
30/01/2015;01:37:06.823;carbon dioxide;390;ppm
30/01/2015;01:37:50.995;indoor relative humidity;27.0;%
30/01/2015;01:38:51.997;indoor relative humidity;27.0;%
30/01/2015;01:39:51.491;indoor relative humidity;27.0;%
30/01/2015;01:39:56.701;indoor temperature;21.3;°C
30/01/2015;01:40:03.401;volatile organic compounds;0.0;ppm
30/01/2015;01:40:06.911;carbon dioxide;390;ppm
